date,value,agency,anomaly
2023-05-27,181,BBB,0
2023-05-27,288,AAA,0
2023-05-28,299,CCC,0
2023-05-28,178,BBB,0
2023-05-28,291,AAA,0
2023-05-29,299,CCC,0
2023-05-29,287,AAA,0
2023-05-29,177,BBB,0
2023-05-30,300,CCC,0
2023-05-30,178,BBB,0
2023-05-30,287,AAA,0
2023-05-31,304,CCC,0
2023-05-31,173,BBB,0
2023-05-31,283,AAA,0
2023-06-01,302,CCC,0
2023-06-01,287,AAA,0
2023-06-01,178,BBB,0
2023-06-02,286,AAA,0
2023-06-02,302,CCC,0
2023-06-02,175,BBB,0
2023-06-03,296,CCC,0
2023-06-03,284,AAA,0
2023-06-03,168,BBB,0
2023-06-04,165,BBB,1
2023-06-04,278,CCC,1
2023-06-04,273,AAA,1
2023-06-05,187,BBB,1
2023-06-05,310,CCC,1
2023-06-05,299,AAA,1
2023-06-06,299,CCC,0
2023-06-06,285,AAA,0
2023-06-06,170,BBB,0
2023-06-07,285,AAA,0
2023-06-07,170,BBB,0
2023-06-07,293,CCC,0
2023-06-08,284,AAA,0
2023-06-08,294,CCC,0
2023-06-08,167,BBB,0
2023-06-09,168,BBB,0
2023-06-09,286,AAA,0
2023-06-09,292,CCC,0
2023-06-10,294,CCC,0
2023-06-10,170,BBB,0
2023-06-10,281,AAA,0
2023-06-11,274,CCC,1
2023-06-11,149,BBB,1
2023-06-11,257,AAA,1
2023-06-12,315,CCC,1
2023-06-12,307,AAA,1
2023-06-12,197,BBB,1
2023-06-13,282,CCC,0
2023-06-13,163,BBB,0
2023-06-13,277,AAA,0
2023-06-14,177,BBB,1
2023-06-14,305,CCC,1
2023-06-14,290,AAA,1
2023-06-15,287,CCC,0
2023-06-15,165,BBB,0
2023-06-15,269,AAA,0
2023-06-16,288,CCC,0
2023-06-16,276,AAA,0
2023-06-16,165,BBB,0
2023-06-17,304,CCC,1
2023-06-17,294,AAA,1
2023-06-17,179,BBB,1
2023-06-18,280,AAA,0
2023-06-18,286,CCC,0
2023-06-18,160,BBB,0
2023-06-19,174,BBB,1
2023-06-19,296,CCC,1
2023-06-19,292,AAA,1
2023-06-20,288,AAA,1
2023-06-20,172,BBB,1
2023-06-20,294,CCC,1
2023-06-21,144,BBB,1
2023-06-21,263,CCC,1
2023-06-21,256,AAA,1
2023-06-22,165,BBB,1
2023-06-22,291,CCC,1
2023-06-22,280,AAA,1
2023-06-23,282,CCC,0
2023-06-23,271,AAA,0
2023-06-23,152,BBB,0
2023-06-24,278,CCC,0
2023-06-24,269,AAA,0
2023-06-24,159,BBB,0
2023-06-25,264,CCC,1
2023-06-25,258,AAA,1
2023-06-25,146,BBB,1
2023-06-26,254,AAA,1
2023-06-26,270,CCC,1
2023-06-26,142,BBB,1
2023-06-27,277,CCC,0
2023-06-27,152,BBB,0
2023-06-27,268,AAA,0
2023-06-28,279,CCC,0
2023-06-28,154,BBB,0
2023-06-28,262,AAA,0
2023-06-29,152,BBB,0
2023-06-29,271,CCC,0
2023-06-29,275,AAA,0
2023-06-30,288,AAA,1
2023-06-30,291,CCC,1
2023-06-30,171,BBB,1
2023-07-01,273,CCC,0
2023-07-01,268,AAA,0
2023-07-01,150,BBB,0
2023-07-02,273,CCC,0
2023-07-02,259,AAA,0
2023-07-02,151,BBB,0
2023-07-03,133,BBB,1
2023-07-03,247,CCC,1
2023-07-03,239,AAA,1
2023-07-04,150,BBB,0
2023-07-04,262,AAA,0
2023-07-04,264,CCC,0
2023-07-05,247,CCC,1
2023-07-05,129,BBB,1
2023-07-05,241,AAA,1
2023-07-06,265,AAA,0
2023-07-06,269,CCC,0
2023-07-06,146,BBB,0
2023-07-07,283,CCC,1
2023-07-07,165,BBB,1
2023-07-07,280,AAA,1
2023-07-08,265,CCC,0
2023-07-08,148,BBB,0
2023-07-08,258,AAA,0
2023-07-09,262,AAA,0
2023-07-09,143,BBB,0
2023-07-09,265,CCC,0
2023-07-10,261,CCC,0
2023-07-10,257,AAA,0
2023-07-10,141,BBB,0
2023-07-11,256,AAA,0
2023-07-11,143,BBB,0
2023-07-11,267,CCC,0
2023-07-12,153,BBB,1
2023-07-12,268,AAA,1
2023-07-12,269,CCC,1
2023-07-13,139,BBB,0
2023-07-13,255,CCC,0
2023-07-13,252,AAA,0
2023-07-14,274,CCC,1
2023-07-14,273,AAA,1
2023-07-14,157,BBB,1
2023-07-15,256,CCC,0
2023-07-15,254,AAA,0
2023-07-15,135,BBB,0
2023-07-16,137,BBB,0
2023-07-16,258,CCC,0
2023-07-16,249,AAA,0
2023-07-17,141,BBB,0
2023-07-17,258,CCC,0
2023-07-17,257,AAA,0
2023-07-18,275,CCC,1
2023-07-18,266,AAA,1
2023-07-18,154,BBB,1
2023-07-19,245,AAA,0
2023-07-19,261,CCC,0
2023-07-19,133,BBB,0
2023-07-20,132,BBB,0
2023-07-20,246,AAA,0
2023-07-20,254,CCC,0
2023-07-21,129,BBB,0
2023-07-21,245,AAA,0
2023-07-21,256,CCC,0
2023-07-22,137,BBB,0
2023-07-22,248,AAA,0
2023-07-22,251,CCC,0
2023-07-23,128,BBB,0
2023-07-23,251,AAA,0
2023-07-23,252,CCC,0
2023-07-24,245,CCC,1
2023-07-24,118,BBB,1
2023-07-24,241,AAA,1
2023-07-25,236,AAA,1
2023-07-25,112,BBB,1
2023-07-25,235,CCC,1
2023-07-26,249,CCC,0
2023-07-26,129,BBB,0
2023-07-26,247,AAA,0
2023-07-27,126,BBB,0
2023-07-27,251,CCC,0
2023-07-27,235,AAA,0
2023-07-28,258,CCC,1
2023-07-28,139,BBB,1
2023-07-28,256,AAA,1
2023-07-29,254,AAA,1
2023-07-29,260,CCC,1
2023-07-29,142,BBB,1
2023-07-30,124,BBB,0
2023-07-30,243,AAA,0
2023-07-30,246,CCC,0
2023-07-31,235,CCC,1
2023-07-31,228,AAA,1
2023-07-31,110,BBB,1
2023-08-01,239,CCC,0
2023-08-01,248,AAA,0
2023-08-01,127,BBB,0
2023-08-02,141,BBB,1
2023-08-02,256,AAA,1
2023-08-02,260,CCC,1
2023-08-03,225,CCC,1
2023-08-03,227,AAA,1
2023-08-03,102,BBB,1
2023-08-04,241,AAA,0
2023-08-04,245,CCC,0
2023-08-04,118,BBB,0
2023-08-05,116,BBB,0
2023-08-05,233,AAA,0
2023-08-05,241,CCC,0
2023-08-06,240,AAA,0
2023-08-06,243,CCC,0
2023-08-06,120,BBB,0
2023-08-07,103,BBB,1
2023-08-07,216,CCC,1
2023-08-07,217,AAA,1
2023-08-08,249,CCC,1
2023-08-08,131,BBB,1
2023-08-08,245,AAA,1
2023-08-09,240,CCC,0
2023-08-09,237,AAA,0
2023-08-09,117,BBB,0
2023-08-10,216,AAA,1
2023-08-10,108,BBB,1
2023-08-10,228,CCC,1
2023-08-11,118,BBB,0
2023-08-11,236,AAA,0
2023-08-11,237,CCC,0
2023-08-12,264,CCC,1
2023-08-12,262,AAA,1
2023-08-12,144,BBB,1
2023-08-13,232,AAA,0
2023-08-13,233,CCC,0
2023-08-13,114,BBB,0
2023-08-14,195,AAA,1
2023-08-14,200,CCC,1
2023-08-14,83,BBB,1
2023-08-15,234,AAA,0
2023-08-15,237,CCC,0
2023-08-15,114,BBB,0
2023-08-16,231,AAA,0
2023-08-16,234,CCC,0
2023-08-16,114,BBB,0
2023-08-17,115,BBB,0
2023-08-17,231,CCC,0
2023-08-17,228,AAA,0
2023-08-18,226,AAA,0
2023-08-18,111,BBB,0
2023-08-18,232,CCC,0
2023-08-19,245,CCC,1
2023-08-19,246,AAA,1
2023-08-19,123,BBB,1
2023-08-20,228,CCC,0
2023-08-20,113,BBB,0
2023-08-20,229,AAA,0
2023-08-21,228,AAA,0
2023-08-21,226,CCC,0
2023-08-21,114,BBB,0
2023-08-22,224,AAA,0
2023-08-22,226,CCC,0
2023-08-22,116,BBB,0
2023-08-23,111,BBB,0
2023-08-23,228,AAA,0
2023-08-23,228,CCC,0
2023-08-24,108,BBB,0
2023-08-24,227,AAA,0
2023-08-24,230,CCC,0
2023-08-25,108,BBB,1
2023-08-25,227,AAA,1
2023-08-25,222,CCC,1
2023-08-26,89,BBB,1
2023-08-26,203,AAA,1
2023-08-26,204,CCC,1
2023-08-27,225,CCC,1
2023-08-27,220,AAA,1
2023-08-27,101,BBB,1
2023-08-28,106,BBB,1
2023-08-28,228,AAA,1
2023-08-28,222,CCC,1
2023-08-29,243,AAA,1
2023-08-29,126,BBB,1
2023-08-29,235,CCC,1
2023-08-30,130,BBB,1
2023-08-30,240,CCC,1
2023-08-30,243,AAA,1
2023-08-31,107,BBB,0
2023-08-31,224,CCC,0
2023-08-31,226,AAA,0
2023-09-01,220,CCC,0
2023-09-01,103,BBB,0
2023-09-01,228,AAA,0
2023-09-02,242,CCC,1
2023-09-02,120,BBB,1
2023-09-02,239,AAA,1
2023-09-03,91,BBB,1
2023-09-03,207,CCC,1
2023-09-03,219,AAA,1
2023-09-04,219,CCC,0
2023-09-04,222,AAA,0
2023-09-04,102,BBB,0
2023-09-05,206,CCC,1
2023-09-05,211,AAA,1
2023-09-05,98,BBB,1
2023-09-06,253,CCC,1
2023-09-06,258,AAA,1
2023-09-06,140,BBB,1
2023-09-07,217,CCC,0
2023-09-07,103,BBB,0
2023-09-07,225,AAA,0
2023-09-08,107,BBB,0
2023-09-08,221,CCC,0
2023-09-08,223,AAA,0
2023-09-09,220,AAA,0
2023-09-09,105,BBB,0
2023-09-09,220,CCC,0
2023-09-10,237,AAA,1
2023-09-10,122,BBB,1
2023-09-10,244,CCC,1
2023-09-11,216,CCC,0
2023-09-11,106,BBB,0
2023-09-11,219,AAA,0
2023-09-12,197,AAA,1
2023-09-12,201,CCC,1
2023-09-12,81,BBB,1
2023-09-13,103,BBB,0
2023-09-13,222,AAA,0
2023-09-13,222,CCC,0
2023-09-14,217,AAA,0
2023-09-14,220,CCC,0
2023-09-14,98,BBB,0
2023-09-15,102,BBB,0
2023-09-15,219,AAA,0
2023-09-15,219,CCC,0
2023-09-16,222,AAA,0
2023-09-16,216,CCC,0
2023-09-16,104,BBB,0
2023-09-17,104,BBB,0
2023-09-17,221,AAA,0
2023-09-17,216,CCC,0
2023-09-18,205,AAA,1
2023-09-18,88,BBB,1
2023-09-18,197,CCC,1
2023-09-19,207,CCC,0
2023-09-19,216,AAA,0
2023-09-19,109,BBB,0
2023-09-20,204,AAA,1
2023-09-20,199,CCC,1
2023-09-20,84,BBB,1
2023-09-21,216,AAA,0
2023-09-21,97,BBB,0
2023-09-21,211,CCC,0
2023-09-22,220,AAA,0
2023-09-22,213,CCC,0
2023-09-22,101,BBB,0
2023-09-23,224,CCC,1
2023-09-23,110,BBB,1
2023-09-23,227,AAA,1
2023-09-24,215,CCC,0
2023-09-24,96,BBB,0
2023-09-24,222,AAA,0
2023-09-25,213,CCC,0
2023-09-25,99,BBB,0
2023-09-25,218,AAA,0
2023-09-26,106,BBB,0
2023-09-26,217,CCC,0
2023-09-26,218,AAA,0
2023-09-27,102,BBB,0
2023-09-27,211,CCC,0
2023-09-27,219,AAA,0
2023-09-28,218,AAA,0
2023-09-28,101,BBB,0
2023-09-28,213,CCC,0
2023-09-29,212,CCC,0
2023-09-29,218,AAA,0
2023-09-29,95,BBB,0
2023-09-30,212,CCC,0
2023-09-30,222,AAA,0
2023-09-30,98,BBB,0
2023-10-01,229,CCC,1
2023-10-01,238,AAA,1
2023-10-01,121,BBB,1
2023-10-02,220,AAA,0
2023-10-02,217,CCC,0
2023-10-02,99,BBB,0
2023-10-03,215,CCC,0
2023-10-03,106,BBB,0
2023-10-03,219,AAA,0
2023-10-04,101,BBB,0
2023-10-04,217,AAA,0
2023-10-04,211,CCC,0
2023-10-05,99,BBB,0
2023-10-05,222,AAA,0
2023-10-05,211,CCC,0
2023-10-06,99,BBB,0
2023-10-06,210,CCC,0
2023-10-06,216,AAA,0
2023-10-07,191,AAA,1
2023-10-07,180,CCC,1
2023-10-07,67,BBB,1
2023-10-08,221,AAA,0
2023-10-08,208,CCC,0
2023-10-08,96,BBB,0
2023-10-09,230,CCC,1
2023-10-09,240,AAA,1
2023-10-09,121,BBB,1
2023-10-10,213,CCC,0
2023-10-10,220,AAA,0
2023-10-10,101,BBB,0
2023-10-11,217,AAA,1
2023-10-11,98,BBB,1
2023-10-11,208,CCC,1
2023-10-12,114,BBB,1
2023-10-12,236,AAA,1
2023-10-12,227,CCC,1
2023-10-13,215,AAA,0
2023-10-13,103,BBB,0
2023-10-13,213,CCC,0
2023-10-14,107,BBB,0
2023-10-14,218,AAA,0
2023-10-14,207,CCC,0
2023-10-15,216,AAA,1
2023-10-15,102,BBB,1
2023-10-15,209,CCC,1
2023-10-16,216,AAA,0
2023-10-16,211,CCC,0
2023-10-16,102,BBB,0
2023-10-17,204,CCC,1
2023-10-17,209,AAA,1
2023-10-17,85,BBB,1
2023-10-18,214,CCC,0
2023-10-18,97,BBB,0
2023-10-18,225,AAA,0
2023-10-19,210,CCC,0
2023-10-19,102,BBB,0
2023-10-19,216,AAA,0
2023-10-20,118,BBB,1
2023-10-20,238,AAA,1
2023-10-20,226,CCC,1
2023-10-21,122,BBB,1
2023-10-21,232,CCC,1
2023-10-21,240,AAA,1
2023-10-22,218,CCC,0
2023-10-22,104,BBB,0
2023-10-22,223,AAA,0
2023-10-23,225,AAA,0
2023-10-23,105,BBB,0
2023-10-23,212,CCC,0
2023-10-24,222,AAA,0
2023-10-24,215,CCC,0
2023-10-24,100,BBB,0
2023-10-25,82,BBB,1
2023-10-25,198,CCC,1
2023-10-25,207,AAA,1
2023-10-26,136,BBB,1
2023-10-26,257,AAA,1
2023-10-26,250,CCC,1
2023-10-27,222,AAA,0
2023-10-27,105,BBB,0
2023-10-27,215,CCC,0
2023-10-28,213,CCC,0
2023-10-28,225,AAA,0
2023-10-28,106,BBB,0
2023-10-29,221,AAA,0
2023-10-29,113,BBB,0
2023-10-29,215,CCC,0
2023-10-30,225,AAA,0
2023-10-30,213,CCC,0
2023-10-30,99,BBB,0
2023-10-31,245,AAA,1
2023-10-31,232,CCC,1
2023-10-31,128,BBB,1
2023-11-01,220,CCC,0
2023-11-01,110,BBB,0
2023-11-01,225,AAA,0
2023-11-02,235,AAA,0
2023-11-02,218,CCC,0
2023-11-02,104,BBB,0
2023-11-03,198,CCC,1
2023-11-03,86,BBB,1
2023-11-03,211,AAA,1
2023-11-04,99,BBB,1
2023-11-04,201,CCC,1
2023-11-04,215,AAA,1
2023-11-05,146,BBB,1
2023-11-05,261,CCC,1
2023-11-05,269,AAA,1
2023-11-06,97,BBB,1
2023-11-06,208,CCC,1
2023-11-06,221,AAA,1
2023-11-07,110,BBB,0
2023-11-07,232,AAA,0
2023-11-07,219,CCC,0
2023-11-08,196,CCC,1
2023-11-08,84,BBB,1
2023-11-08,208,AAA,1
2023-11-09,113,BBB,0
2023-11-09,234,AAA,0
2023-11-09,218,CCC,0
2023-11-10,124,BBB,1
2023-11-10,228,CCC,1
2023-11-10,236,AAA,1
2023-11-11,133,BBB,1
2023-11-11,243,CCC,1
2023-11-11,254,AAA,1
2023-11-12,241,CCC,1
2023-11-12,248,AAA,1
2023-11-12,124,BBB,1
2023-11-13,232,AAA,0
2023-11-13,113,BBB,0
2023-11-13,223,CCC,0
2023-11-14,176,CCC,1
2023-11-14,76,BBB,1
2023-11-14,198,AAA,1
2023-11-15,116,BBB,0
2023-11-15,229,AAA,0
2023-11-15,226,CCC,0
2023-11-16,112,BBB,0
2023-11-16,240,AAA,0
2023-11-16,221,CCC,0
2023-11-17,62,BBB,1
2023-11-17,172,CCC,1
2023-11-17,188,AAA,1
2023-11-18,113,BBB,0
2023-11-18,223,CCC,0
2023-11-18,238,AAA,0
2023-11-19,221,CCC,0
2023-11-19,240,AAA,0
2023-11-19,118,BBB,0
2023-11-20,241,AAA,0
2023-11-20,120,BBB,0
2023-11-20,229,CCC,0
2023-11-21,226,CCC,0
2023-11-21,118,BBB,0
2023-11-21,239,AAA,0
2023-11-22,230,AAA,1
2023-11-22,103,BBB,1
2023-11-22,216,CCC,1
2023-11-23,208,CCC,1
2023-11-23,103,BBB,1
2023-11-23,220,AAA,1
2023-11-24,243,AAA,0
2023-11-24,117,BBB,0
2023-11-24,230,CCC,0
2023-11-25,249,CCC,1
2023-11-25,260,AAA,1
2023-11-25,135,BBB,1
2023-11-26,225,CCC,0
2023-11-26,247,AAA,0
2023-11-26,120,BBB,0
2023-11-27,240,CCC,1
2023-11-27,258,AAA,1
2023-11-27,133,BBB,1
2023-11-28,103,BBB,1
2023-11-28,211,CCC,1
2023-11-28,229,AAA,1
2023-11-29,233,CCC,0
2023-11-29,128,BBB,0
2023-11-29,242,AAA,0
2023-11-30,118,BBB,0
2023-11-30,232,CCC,0
2023-11-30,246,AAA,0
2023-12-01,220,CCC,1
2023-12-01,111,BBB,1
2023-12-01,236,AAA,1
2023-12-02,214,CCC,1
2023-12-02,229,AAA,1
2023-12-02,105,BBB,1
2023-12-03,159,BBB,1
2023-12-03,268,CCC,1
2023-12-03,282,AAA,1
2023-12-04,245,AAA,1
2023-12-04,123,BBB,1
2023-12-04,224,CCC,1
2023-12-05,234,CCC,0
2023-12-05,127,BBB,0
2023-12-05,249,AAA,0
2023-12-06,226,CCC,0
2023-12-06,252,AAA,0
2023-12-06,126,BBB,0
2023-12-07,118,BBB,1
2023-12-07,222,CCC,1
2023-12-07,235,AAA,1
2023-12-08,240,CCC,0
2023-12-08,256,AAA,0
2023-12-08,128,BBB,0
2023-12-09,223,CCC,1
2023-12-09,119,BBB,1
2023-12-09,238,AAA,1
2023-12-10,227,CCC,1
2023-12-10,240,AAA,1
2023-12-10,118,BBB,1
2023-12-11,234,CCC,0
2023-12-11,251,AAA,0
2023-12-11,134,BBB,0
2023-12-12,225,AAA,1
2023-12-12,210,CCC,1
2023-12-12,107,BBB,1
2023-12-13,156,BBB,1
2023-12-13,267,CCC,1
2023-12-13,278,AAA,1
2023-12-14,240,CCC,0
2023-12-14,262,AAA,0
2023-12-14,135,BBB,0
2023-12-15,257,CCC,1
2023-12-15,272,AAA,1
2023-12-15,155,BBB,1
2023-12-16,250,CCC,1
2023-12-16,151,BBB,1
2023-12-16,268,AAA,1
2023-12-17,141,BBB,0
2023-12-17,252,AAA,0
2023-12-17,243,CCC,0
2023-12-18,139,BBB,0
2023-12-18,261,AAA,0
2023-12-18,247,CCC,0
2023-12-19,137,BBB,0
2023-12-19,262,AAA,0
2023-12-19,246,CCC,0
2023-12-20,245,CCC,0
2023-12-20,133,BBB,0
2023-12-20,263,AAA,0
2023-12-21,275,AAA,1
2023-12-21,149,BBB,1
2023-12-21,253,CCC,1
2023-12-22,248,CCC,1
2023-12-22,149,BBB,1
2023-12-22,271,AAA,1
2023-12-23,284,AAA,1
2023-12-23,270,CCC,1
2023-12-23,159,BBB,1
2023-12-24,263,AAA,0
2023-12-24,145,BBB,0
2023-12-24,250,CCC,0
2023-12-25,245,CCC,0
2023-12-25,264,AAA,0
2023-12-25,143,BBB,0
2023-12-26,267,AAA,0
2023-12-26,147,BBB,0
2023-12-26,250,CCC,0
2023-12-27,245,CCC,1
2023-12-27,141,BBB,1
2023-12-27,267,AAA,1
2023-12-28,250,CCC,0
2023-12-28,263,AAA,0
2023-12-28,145,BBB,0
2023-12-29,285,AAA,1
2023-12-29,269,CCC,1
2023-12-29,163,BBB,1
2023-12-30,256,CCC,0
2023-12-30,274,AAA,0
2023-12-30,145,BBB,0
2023-12-31,266,CCC,1
2023-12-31,162,BBB,1
2023-12-31,279,AAA,1
2024-01-01,273,AAA,0
2024-01-01,253,CCC,0
2024-01-01,150,BBB,0
2024-01-02,256,CCC,0
2024-01-02,148,BBB,0
2024-01-02,271,AAA,0
2024-01-03,253,CCC,0
2024-01-03,150,BBB,0
2024-01-03,267,AAA,0
2024-01-04,243,CCC,1
2024-01-04,258,AAA,1
2024-01-04,139,BBB,1
2024-01-05,275,CCC,1
2024-01-05,292,AAA,1
2024-01-05,171,BBB,1
2024-01-06,280,AAA,0
2024-01-06,157,BBB,0
2024-01-06,257,CCC,0
2024-01-07,141,BBB,1
2024-01-07,245,CCC,1
2024-01-07,268,AAA,1
2024-01-08,258,AAA,1
2024-01-08,243,CCC,1
2024-01-08,137,BBB,1
2024-01-09,157,BBB,0
2024-01-09,260,CCC,0
2024-01-09,285,AAA,0
2024-01-10,284,AAA,0
2024-01-10,260,CCC,0
2024-01-10,165,BBB,0
2024-01-11,174,BBB,1
2024-01-11,277,CCC,1
2024-01-11,299,AAA,1
2024-01-12,301,AAA,1
2024-01-12,179,BBB,1
2024-01-12,276,CCC,1
2024-01-13,308,AAA,1
2024-01-13,189,BBB,1
2024-01-13,291,CCC,1
2024-01-14,278,AAA,0
2024-01-14,167,BBB,0
2024-01-14,265,CCC,0
2024-01-15,246,CCC,1
2024-01-15,272,AAA,1
2024-01-15,152,BBB,1
2024-01-16,283,AAA,0
2024-01-16,262,CCC,0
2024-01-16,162,BBB,0
2024-01-17,276,AAA,1
2024-01-17,250,CCC,1
2024-01-17,150,BBB,1
2024-01-18,290,AAA,0
2024-01-18,271,CCC,0
2024-01-18,160,BBB,0
2024-01-19,270,CCC,0
2024-01-19,284,AAA,0
2024-01-19,166,BBB,0
2024-01-20,184,BBB,1
2024-01-20,287,CCC,1
2024-01-20,306,AAA,1
2024-01-21,294,AAA,0
2024-01-21,274,CCC,0
2024-01-21,171,BBB,0
2024-01-22,144,BBB,1
2024-01-22,263,AAA,1
2024-01-22,248,CCC,1
2024-01-23,275,AAA,1
2024-01-23,149,BBB,1
2024-01-23,250,CCC,1
2024-01-24,174,BBB,0
2024-01-24,299,AAA,0
2024-01-24,272,CCC,0
2024-01-25,279,AAA,1
2024-01-25,255,CCC,1
2024-01-25,153,BBB,1
2024-01-26,164,BBB,0
2024-01-26,298,AAA,0
2024-01-26,270,CCC,0
2024-01-27,175,BBB,0
2024-01-27,293,AAA,0
2024-01-27,272,CCC,0
2024-01-28,169,BBB,0
2024-01-28,300,AAA,0
2024-01-28,273,CCC,0
2024-01-29,270,CCC,0
2024-01-29,299,AAA,0
2024-01-29,173,BBB,0
2024-01-30,299,AAA,0
2024-01-30,176,BBB,0
2024-01-30,271,CCC,0
2024-01-31,300,AAA,0
2024-01-31,272,CCC,0
2024-01-31,174,BBB,0
2024-02-01,273,CCC,0
2024-02-01,179,BBB,0
2024-02-01,301,AAA,0
2024-02-02,279,CCC,0
2024-02-02,301,AAA,0
2024-02-02,184,BBB,0
2024-02-03,277,CCC,0
2024-02-03,175,BBB,0
2024-02-03,299,AAA,0
2024-02-04,292,AAA,1
2024-02-04,168,BBB,1
2024-02-04,268,CCC,1
2024-02-05,197,BBB,1
2024-02-05,321,AAA,1
2024-02-05,298,CCC,1
2024-02-06,285,AAA,1
2024-02-06,266,CCC,1
2024-02-06,164,BBB,1
2024-02-07,168,BBB,1
2024-02-07,271,CCC,1
2024-02-07,294,AAA,1
2024-02-08,305,AAA,0
2024-02-08,179,BBB,0
2024-02-08,286,CCC,0
2024-02-09,296,CCC,1
2024-02-09,320,AAA,1
2024-02-09,194,BBB,1
2024-02-10,262,CCC,1
2024-02-10,288,AAA,1
2024-02-10,161,BBB,1
2024-02-11,163,BBB,1
2024-02-11,263,CCC,1
2024-02-11,291,AAA,1
2024-02-12,277,CCC,0
2024-02-12,176,BBB,0
2024-02-12,306,AAA,0
2024-02-13,172,BBB,1
2024-02-13,298,AAA,1
2024-02-13,272,CCC,1
2024-02-14,184,BBB,0
2024-02-14,287,CCC,0
2024-02-14,312,AAA,0
2024-02-15,183,BBB,0
2024-02-15,282,CCC,0
2024-02-15,307,AAA,0
2024-02-16,283,CCC,0
2024-02-16,186,BBB,0
2024-02-16,306,AAA,0
2024-02-17,169,BBB,1
2024-02-17,271,CCC,1
2024-02-17,292,AAA,1
2024-02-18,197,BBB,1
2024-02-18,297,CCC,1
2024-02-18,325,AAA,1
2024-02-19,187,BBB,0
2024-02-19,284,CCC,0
2024-02-19,312,AAA,0
2024-02-20,285,CCC,1
2024-02-20,187,BBB,1
2024-02-20,311,AAA,1
2024-02-21,318,AAA,0
2024-02-21,289,CCC,0
2024-02-21,185,BBB,0
2024-02-22,303,CCC,1
2024-02-22,211,BBB,1
2024-02-22,327,AAA,1
2024-02-23,178,BBB,1
2024-02-23,278,CCC,1
2024-02-23,305,AAA,1
2024-02-24,318,AAA,0
2024-02-24,284,CCC,0
2024-02-24,191,BBB,0
2024-02-25,290,CCC,0
2024-02-25,318,AAA,0
2024-02-25,198,BBB,0
2024-02-26,190,BBB,0
2024-02-26,292,CCC,0
2024-02-26,318,AAA,0
2024-02-27,315,AAA,0
2024-02-27,193,BBB,0
2024-02-27,289,CCC,0
2024-02-28,179,BBB,1
2024-02-28,271,CCC,1
2024-02-28,300,AAA,1
2024-02-29,300,CCC,1
2024-02-29,329,AAA,1
2024-02-29,198,BBB,1
2024-03-01,293,CCC,0
2024-03-01,320,AAA,0
2024-03-01,197,BBB,0
2024-03-02,311,CCC,1
2024-03-02,342,AAA,1
2024-03-02,212,BBB,1
2024-03-03,287,CCC,1
2024-03-03,313,AAA,1
2024-03-03,189,BBB,1
2024-03-04,331,AAA,1
2024-03-04,204,BBB,1
2024-03-04,295,CCC,1
2024-03-05,290,CCC,0
2024-03-05,193,BBB,0
2024-03-05,321,AAA,0
2024-03-06,200,BBB,0
2024-03-06,324,AAA,0
2024-03-06,293,CCC,0
2024-03-07,295,CCC,0
2024-03-07,195,BBB,0
2024-03-07,327,AAA,0
2024-03-08,311,CCC,1
2024-03-08,218,BBB,1
2024-03-08,347,AAA,1
2024-03-09,325,AAA,0
2024-03-09,194,BBB,0
2024-03-09,297,CCC,0
2024-03-10,321,AAA,0
2024-03-10,197,BBB,0
2024-03-10,298,CCC,0
2024-03-11,322,AAA,0
2024-03-11,295,CCC,0
2024-03-11,195,BBB,0
2024-03-12,223,BBB,1
2024-03-12,320,CCC,1
2024-03-12,356,AAA,1
2024-03-13,338,AAA,1
2024-03-13,219,BBB,1
2024-03-13,314,CCC,1
2024-03-14,323,AAA,0
2024-03-14,198,BBB,0
2024-03-14,292,CCC,0
2024-03-15,183,BBB,1
2024-03-15,275,CCC,1
2024-03-15,305,AAA,1
2024-03-16,176,BBB,1
2024-03-16,276,CCC,1
2024-03-16,301,AAA,1
2024-03-17,296,CCC,0
2024-03-17,326,AAA,0
2024-03-17,202,BBB,0
2024-03-18,319,CCC,1
2024-03-18,223,BBB,1
2024-03-18,350,AAA,1
2024-03-19,199,BBB,0
2024-03-19,327,AAA,0
2024-03-19,296,CCC,0
2024-03-20,202,BBB,0
2024-03-20,294,CCC,0
2024-03-20,326,AAA,0
2024-03-21,198,BBB,0
2024-03-21,290,CCC,0
2024-03-21,325,AAA,0
2024-03-22,203,BBB,0
2024-03-22,324,AAA,0
2024-03-22,301,CCC,0
2024-03-23,329,AAA,0
2024-03-23,294,CCC,0
2024-03-23,197,BBB,0
2024-03-24,314,AAA,1
2024-03-24,282,CCC,1
2024-03-24,188,BBB,1
2024-03-25,305,AAA,1
2024-03-25,176,BBB,1
2024-03-25,271,CCC,1
2024-03-26,284,CCC,1
2024-03-26,317,AAA,1
2024-03-26,185,BBB,1
2024-03-27,324,AAA,0
2024-03-27,295,CCC,0
2024-03-27,198,BBB,0
2024-03-28,199,BBB,0
2024-03-28,327,AAA,0
2024-03-28,294,CCC,0
2024-03-29,325,AAA,0
2024-03-29,299,CCC,0
2024-03-29,201,BBB,0
2024-03-30,296,CCC,0
2024-03-30,325,AAA,0
2024-03-30,198,BBB,0
2024-03-31,291,CCC,0
2024-03-31,326,AAA,0
2024-03-31,201,BBB,0
2024-04-01,245,BBB,1
2024-04-01,375,AAA,1
2024-04-01,347,CCC,1
