date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2021-08-01,"Lafayette, LA","Norfolk, VA",3832.27,846,32.81
2022-07-27,"Ann Arbor, MI","Miami, FL",1007.79,262,14.67
2020-04-12,"Bronx, NY","Tampa, FL",824.21,472,9.53
2020-01-22,"Lansing, MI","Fort Collins, CO",2660.98,133,38.59
2022-04-13,"Chesapeake, VA","Bakersfield, CA",1145.82,338,15.9
2020-06-15,"Madison, WI","Raleigh, NC",997.03,203,9.21
2024-01-20,"Shreveport, LA","San Jose, CA",3343.38,91,36.46
2020-06-11,"Laredo, TX","Des Moines, IA",4595.6,221,58.57
2021-04-02,"Chandler, AZ","Myrtle Beach, SC",4912.13,600,41.34
2020-08-01,"Santa Rosa, CA","Birmingham, AL",2604.87,496,24.74
2022-04-20,"Montgomery, AL","Orlando, FL",1331.71,372,16.58
2021-12-04,"Chandler, AZ","St. Louis, MO",2828.05,810,23.65
2021-03-13,"Victorville, CA","Lansing, MI",830.23,863,11.86
2020-01-24,"Bakersfield, CA","Long Beach, CA",2240.01,179,21.33
2021-04-30,"Fayetteville, NC","Staten Island, NY",1976.43,535,18.65
2021-10-03,"Sacramento, CA","Little Rock, AR",2638.99,549,33.75
2021-10-01,"Chicago, IL","Winston-Salem, NC",2701.99,303,26.19
2023-06-11,"Richmond, VA","Concord, CA",3507.32,107,30.1
2021-07-22,"Santa Rosa, CA","San Antonio, TX",2276.63,591,34.03
2021-07-29,"Arlington, VA","Trenton, NJ",500.61,86,6.33
2023-02-13,"Norfolk, VA","Savannah, GA",2197.81,231,30.74
2022-03-31,"Arlington, VA","Austin, TX",3895.62,476,48.62
2022-08-29,"Fresno, CA","Harrisburg, PA",1001.33,821,9.98
2022-11-14,"Milwaukee, WI","Fort Worth, TX",624.27,474,6.14
2023-11-28,"Asheville, NC","Detroit, MI",2935.21,735,32.33
2022-04-21,"Manhattan, NY","Lakeland, FL",1608.38,63,23.88
2020-02-19,"Arlington, VA","Stockton, CA",669.58,150,9.82
2022-09-29,"Hialeah, FL","Peoria, IL",2634.78,165,22.09
2023-05-11,"Huntsville, AL","Corpus Christi, TX",1842.12,701,24.08
2022-01-15,"Pittsburgh, PA","Garland, TX",2858.65,886,24.36
2021-10-19,"Atlanta, GA","Long Beach, CA",2290.11,356,20.12
2023-11-19,"Colorado Springs, CO","Rock Hill, SC",2078.68,87,26.11
2022-10-31,"Memphis, TN","Fresno, CA",4243.61,425,39.42
2022-05-09,"El Paso, TX","Memphis, TN",4559.37,730,49.23
2023-04-16,"Montgomery, AL","Bremerton, WA",2833.9,793,29.7
2023-01-23,"Tucson, AZ","Richmond, VA",695.39,560,9.19
2022-09-01,"Oklahoma City, OK","Birmingham, AL",1404.54,334,19.85
2022-11-14,"Peoria, IL","Fresno, CA",100.38,967,1.52
2021-05-31,"Killeen, TX","Fargo, ND",4454.86,328,70.75
2020-10-10,"Ogden, UT","Washington, DC",2252.09,111,27.83
2021-01-27,"Akron, OH","Irving, TX",3940.79,643,40.04
2023-10-21,"Buffalo, NY","Lafayette, LA",3574.98,123,32.03
2021-09-22,"Provo, UT","Chattanooga, TN",4618.46,97,63.32
2022-02-09,"Nashville, TN","Springfield, MA",2743.89,119,38.19
2022-03-19,"Tulsa, OK","Louisville, KY",3290.33,705,32.99
2020-07-10,"Enterprise, NV","Scranton, PA",1175.11,412,16.6
2024-02-07,"Oklahoma City, OK","Hialeah, FL",2754.83,87,25.05
2023-11-02,"Sacramento, CA","Columbus, GA",2100.53,851,33.27
2022-12-21,"Rochester, NY","Philadelphia, PA",3395.91,209,38.49
2020-07-09,"McAllen, TX","Lancaster, PA",2927.46,202,35.78
2023-06-26,"Fayetteville, AR","Milwaukee, WI",388.99,636,4.49
2021-09-07,"Reno, NV","Atlanta, GA",3515.89,467,31.83
2020-07-27,"Fort Collins, CO","Boston, MA",1457.01,142,14.76
2020-09-06,"Norfolk, VA","Staten Island, NY",785.93,730,7.17
2020-02-14,"Denver, CO","Deltona, FL",1935.16,845,17.91
2021-05-23,"Santa Rosa, CA","Fort Wayne, IN",4596.98,864,46.38
2021-08-17,"Aguadilla, PR","Poughkeepsie, NY",1681.86,428,19.13
2021-12-24,"Minneapolis, MN","Round Lake Beach, IL",1265.03,303,12.42
2021-07-20,"Mesa, AZ","Bonita Springs, FL",733.5,728,9.45
2021-03-24,"Lancaster, PA","Honolulu, HI",1075.6,314,13.24
2020-01-14,"Round Lake Beach, IL","Shreveport, LA",1360.71,511,12.37
2020-03-25,"Virginia Beach, VA","Houston, TX",1484.84,650,21.32
2021-10-27,"Charleston, SC","Rochester, NY",1834.58,801,25.25
2023-04-21,"Montgomery, AL","Reading, PA",3395.36,636,38.08
2022-07-26,"Provo, UT","Fort Worth, TX",2833.2,687,32.82
2021-04-17,"St. Petersburg, FL","Gulfport, MS",1401.89,948,11.97
2021-10-08,"Atlanta, GA","Jersey City, NJ",932.32,294,14.05
2024-02-08,"Washington, DC","Fayetteville, AR",2732.09,411,25.26
2021-02-08,"Tampa, FL","Oxnard, CA",1505.3,178,16.46
2023-06-24,"Modesto, CA","Lexington, KY",3983.05,752,36.39
2023-10-06,"Oakland, CA","Colorado Springs, CO",2463.3,848,33.87
2021-11-01,"Columbia, SC","Asheville, NC",3918.77,541,35.27
2023-03-07,"Cleveland, OH","Lafayette, LA",1213.12,607,20.12
2023-05-30,"Salt Lake City, UT","Albuquerque, NM",3242.45,256,40.93
2021-07-26,"Indianapolis, IN","Boise, ID",4281.67,111,49.46
2021-10-16,"Ogden, UT","Dallas, TX",2806.73,500,38.74
2023-12-15,"Riverside, CA","Ann Arbor, MI",2808.59,537,46.4
2022-11-16,"Youngstown, OH","Washington, DC",1130.8,449,11.54
2022-06-26,"Newark, NJ","Lincoln, NE",2784.01,641,28.94
2020-08-08,"Harrisburg, PA","Enterprise, NV",321.44,65,4.43
2020-04-12,"St. Paul, MN","Omaha, NE",1825.19,483,16.58
2020-03-09,"Houston, TX","Philadelphia, PA",2123.44,770,30.82
2022-08-02,"Plano, TX","Pittsburgh, PA",2660.29,202,40.28
2022-09-14,"Tampa, FL","Nashua, NH",2440.72,96,23.18
2023-03-08,"Asheville, NC","Mobile, AL",338.29,310,3.08
2022-11-23,"Omaha, NE","Tucson, AZ",4202.88,475,44.8
2023-02-27,"Worcester, MA","Rockford, IL",1358.97,432,18.24
2022-04-21,"Columbus, GA","Deltona, FL",2289.61,87,19.46
2023-05-23,"Nashville, TN","Reading, PA",2450.12,647,33.24
2021-03-14,"Durham, NC","Brownsville, TX",3226.22,247,34.96
2021-07-15,"Memphis, TN","Fayetteville, AR",390.36,343,5.09
2020-02-14,"Harrisburg, PA","Chula Vista, CA",4348.87,541,39.67
2020-05-14,"Madison, WI","New York, NY",2902.0,92,43.55
2020-10-03,"Chattanooga, TN","Gilbert, AZ",3256.47,807,28.2
2022-01-13,"Arlington, VA","Chesapeake, VA",2504.77,392,27.76
2023-11-04,"Seattle, WA","Irving, TX",2560.93,764,30.33
2023-12-30,"Winter Haven, FL","Santa Ana, CA",2629.43,635,25.01
2021-06-19,"Anaheim, CA","Manhattan, NY",3698.38,503,43.29
2020-03-14,"Killeen, TX","Greensboro, NC",3727.97,321,37.6
2023-02-18,"Fremont, CA","Richmond, VA",4336.24,719,37.95
2022-06-10,"San Juan, PR","Des Moines, IA",4961.18,593,56.91
2022-11-30,"Wilmington, NC","El Paso, TX",2872.41,868,29.78
2022-02-04,"Hartford, CT","Brooklyn, NY",4138.77,85,53.27
2020-06-30,"Austin, TX","Worcester, MA",440.71,952,4.35
2022-08-16,"Concord, CA","Salt Lake City, UT",1565.94,104,13.81
2020-02-20,"Kansas City, MO","Minneapolis, MN",3629.81,959,39.42
2021-11-29,"Indianapolis, IN","Baton Rouge, LA",2849.49,121,36.63
2022-11-14,"Salt Lake City, UT","Palm Bay, FL",3637.69,191,57.13
2023-05-08,"Montgomery, AL","Asheville, NC",606.53,959,5.97
2022-11-09,"Concord, CA","Syracuse, NY",1276.31,812,14.7
2022-07-03,"Spokane, WA","Brownsville, TX",1316.35,423,19.16
2020-11-19,"Lakeland, FL","Knoxville, TN",956.18,320,8.56
2020-01-10,"Omaha, NE","Baton Rouge, LA",1359.13,624,13.03
2023-03-23,"Staten Island, NY","Las Vegas, NV",1393.7,881,20.29
2023-01-03,"Boston, MA","Spokane, WA",2423.53,720,29.79
2021-09-02,"Grand Rapids, MI","Anchorage, AK",2545.45,997,37.43
2023-05-31,"Rockford, IL","Richmond, VA",1482.56,269,17.35
2023-03-22,"Antioch, CA","Salt Lake City, UT",640.14,313,6.67
2021-03-15,"Austin, TX","Santa Clarita, CA",4726.97,227,59.54
2022-01-23,"Poughkeepsie, NY","New York, NY",3947.56,402,35.75
2022-08-31,"York, PA","Plano, TX",1271.7,286,20.37
2021-03-19,"Nashua, NH","Reno, NV",451.51,158,6.41
2020-07-21,"Arlington, TX","Minneapolis, MN",3003.4,640,34.6
2020-10-09,"Boston, MA","York, PA",2840.8,935,29.0
2023-08-20,"Fayetteville, NC","Phoenix, AZ",2140.47,585,18.51
2021-08-06,"Indianapolis, IN","Columbus, OH",3175.84,449,43.28
2023-03-10,"Fort Worth, TX","Miami, FL",2757.91,720,24.29
2023-05-27,"York, PA","Kennewick, WA",3106.79,652,46.38
2023-05-04,"Akron, OH","Manhattan, NY",2035.48,289,18.27
2021-04-27,"Toledo, OH","Tampa, FL",1835.57,218,16.58
2022-02-02,"Jersey City, NJ","Lansing, MI",4044.12,644,49.45
2020-03-06,"Bonita Springs, FL","Fort Wayne, IN",890.97,516,8.21
2020-08-24,"Laredo, TX","Sacramento, CA",1258.49,96,11.15
2020-10-11,"Lafayette, LA","Davenport, IA",3721.76,701,47.98
2021-03-27,"Corpus Christi, TX","Columbus, GA",3894.2,898,44.41
2022-07-21,"St. Paul, MN","Arlington, VA",4186.6,193,69.74
2022-05-26,"Kennewick, WA","Phoenix, AZ",1675.85,338,20.06
2022-03-07,"New Haven, CT","York, PA",2197.05,88,19.01
2023-11-02,"Hartford, CT","Jersey City, NJ",1300.83,670,12.44
2022-09-05,"Louisville, KY","Brooklyn, NY",1345.58,875,15.52
2022-03-30,"Fargo, ND","Chicago, IL",3493.99,808,35.42
2023-05-11,"Chula Vista, CA","Albuquerque, NM",2757.37,753,39.14
2020-02-05,"Fresno, CA","Ogden, UT",4752.05,434,41.82
2020-10-07,"Riverside, CA","Sacramento, CA",1654.52,330,20.57
2023-01-24,"Nashville, TN","Glendale, AZ",3472.28,609,36.76
2021-09-08,"Arlington, VA","Greenville, SC",3368.03,202,53.96
2023-05-29,"Fayetteville, AR","El Paso, TX",3491.88,967,46.87
2020-12-26,"Colorado Springs, CO","Greensboro, NC",4427.32,954,64.45
2022-10-29,"Myrtle Beach, SC","Rochester, NY",225.52,685,3.11
2020-03-09,"Madison, WI","Harrisburg, PA",623.9,810,5.8
2023-05-26,"Wichita, KS","Riverside, CA",1602.65,133,25.18
2020-05-10,"Plano, TX","Fayetteville, NC",4462.59,618,54.73
2020-07-27,"Kissimmee, FL","Winter Haven, FL",793.69,757,7.02
2022-12-11,"Killeen, TX","McAllen, TX",3650.46,500,56.46
2021-07-22,"Phoenix, AZ","Tulsa, OK",3067.55,698,29.77
2023-06-05,"Lansing, MI","Arlington, TX",3556.59,605,47.45
2022-05-25,"New York, NY","Toledo, OH",4508.9,833,39.78
2020-12-12,"Kennewick, WA","Boise, ID",475.24,901,4.93
2020-07-22,"Fayetteville, NC","Baltimore, MD",143.58,348,2.23
2021-08-30,"Sacramento, CA","New Orleans, LA",2707.39,441,35.2
2022-09-11,"New York, NY","Buffalo, NY",2453.11,84,28.13
2021-09-02,"San Jose, CA","Antioch, CA",1078.26,781,9.47
2022-10-04,"Scranton, PA","San Juan, PR",188.14,88,2.64
2021-02-21,"Winter Haven, FL","Baton Rouge, LA",4320.28,770,44.49
2023-12-05,"Stockton, CA","Cape Coral, FL",2594.65,362,23.41
2022-05-02,"Santa Ana, CA","Louisville, KY",103.12,655,0.94
2021-07-20,"Sacramento, CA","Bremerton, WA",1654.31,533,16.16
2021-04-13,"Savannah, GA","South Bend, IN",2409.51,774,27.84
2021-10-06,"Chattanooga, TN","Dayton, OH",526.0,398,5.18
2021-09-04,"Pittsburgh, PA","Virginia Beach, VA",1299.0,887,16.51
2023-06-20,"Worcester, MA","New York, NY",2024.98,604,29.45
2021-07-17,"Rochester, NY","Boston, MA",2592.63,344,33.09
2022-11-19,"Lakeland, FL","Arlington, VA",1033.2,345,13.62
2021-06-25,"South Bend, IN","Ogden, UT",2636.77,59,24.28
2024-02-06,"Glendale, AZ","Bronx, NY",2217.54,475,27.34
2020-12-07,"San Antonio, TX","New Orleans, LA",4143.22,249,35.86
2023-11-01,"Henderson, NV","Bronx, NY",496.2,536,5.78
2021-04-02,"Grand Rapids, MI","Portland, OR",3603.68,362,41.88
2020-04-14,"Boise, ID","St. Louis, MO",1495.91,447,21.66
2022-06-02,"San Antonio, TX","Nashua, NH",1848.57,653,20.68
2021-01-01,"Tucson, AZ","Memphis, TN",634.66,745,9.42
2023-03-14,"Arlington, VA","Irvine, CA",3274.22,544,29.35
2022-12-30,"San Antonio, TX","Providence, RI",4072.04,283,42.19
2023-03-30,"San Jose, CA","Santa Rosa, CA",775.9,93,7.94
2022-04-20,"Denver, CO","St. Petersburg, FL",4886.19,188,51.61
2023-12-21,"Madison, WI","Detroit, MI",3100.29,856,50.14
2023-02-01,"Raleigh, NC","Columbia, SC",4732.41,440,60.63
2022-05-18,"Port St. Lucie, FL","Buffalo, NY",4644.41,928,48.46
2023-11-30,"Canton, OH","Cincinnati, OH",1788.51,700,19.52
2022-06-20,"Springfield, MO","Cleveland, OH",395.17,876,5.27
2022-07-04,"Knoxville, TN","Norfolk, VA",2400.17,954,21.09
2023-12-05,"Baton Rouge, LA","Boise, ID",2202.59,91,19.42
2020-01-28,"Arlington, TX","Oklahoma City, OK",2524.87,738,28.69
2020-03-18,"Victorville, CA","Winter Haven, FL",290.04,862,2.79
2021-08-30,"Asheville, NC","Nashville, TN",506.49,525,5.14
2020-03-21,"Staten Island, NY","Las Vegas, NV",4379.68,864,71.58
2020-01-02,"Manhattan, NY","Kansas City, MO",3706.7,736,58.9
2021-03-11,"Modesto, CA","Cincinnati, OH",3771.87,921,62.61
2022-02-21,"Brownsville, TX","Lancaster, PA",4686.48,436,46.36
2021-09-13,"Appleton, WI","Oxnard, CA",4580.54,760,46.06
2021-07-12,"Ogden, UT","Austin, TX",3897.7,197,37.61
2021-05-05,"Brooklyn, NY","Round Lake Beach, IL",1146.25,175,12.11
2022-04-15,"Reno, NV","Seattle, WA",3449.84,319,36.5
2020-11-10,"Myrtle Beach, SC","Springfield, MA",4659.53,751,57.72
2022-01-14,"Deltona, FL","Green Bay, WI",2418.79,641,37.78
2020-12-03,"Pensacola, FL","Hartford, CT",2143.61,986,32.69
2021-11-07,"Akron, OH","Las Vegas, NV",1111.62,964,14.51
2022-04-11,"Nashua, NH","Philadelphia, PA",2898.32,642,29.78
2020-11-29,"Colorado Springs, CO","Rock Hill, SC",2521.39,213,27.79
2022-01-09,"Plano, TX","New Orleans, LA",2793.51,715,33.61
2020-09-16,"Santa Ana, CA","Garland, TX",3200.22,332,44.11
2021-03-15,"Springfield, MO","Lexington, KY",2687.14,183,24.36
2023-10-04,"Stockton, CA","Albany, NY",3608.13,629,37.91
2023-11-16,"Detroit, MI","Stockton, CA",265.89,490,3.33
2020-04-19,"Round Lake Beach, IL","Lakeland, FL",2656.62,778,26.84
2022-02-25,"Brownsville, TX","Santa Rosa, CA",4728.09,885,48.95
2023-10-25,"New York, NY","Minneapolis, MN",3057.15,681,28.03
2022-03-23,"Cincinnati, OH","Mesa, AZ",3806.77,226,50.14
2022-09-04,"Tucson, AZ","Provo, UT",4212.91,277,38.82
2021-06-06,"Tampa, FL","Columbus, OH",2071.46,339,19.21
2023-03-10,"Pittsburgh, PA","Indianapolis, IN",4672.01,648,52.61
2020-05-02,"Birmingham, AL","Miami, FL",294.1,98,2.63
2020-02-17,"Mesa, AZ","Akron, OH",507.46,799,4.88
2022-01-07,"Knoxville, TN","Baton Rouge, LA",1026.75,104,11.46
2022-04-12,"Oxnard, CA","Columbus, GA",1316.05,278,13.61
2024-01-02,"Charleston, SC","Orlando, FL",4829.82,223,42.2
2023-01-28,"Providence, RI","Dallas, TX",3110.86,84,34.34
2020-02-01,"Baltimore, MD","Aguadilla, PR",3823.72,120,42.04
2020-02-29,"Memphis, TN","Jacksonville, FL",4961.72,828,51.78
2020-10-18,"Denton, TX","Jackson, MS",1105.45,210,17.21
2023-01-02,"Pittsburgh, PA","Albany, NY",2988.07,531,36.07
2021-11-10,"Tallahassee, FL","Chesapeake, VA",3100.64,204,32.86
2023-08-27,"Reno, NV","St. Louis, MO",3299.98,366,45.0
2022-04-22,"Memphis, TN","Savannah, GA",1526.85,862,19.69
2020-04-23,"St. Paul, MN","Cape Coral, FL",4126.42,868,46.18
2023-11-14,"Long Beach, CA","Memphis, TN",1729.83,145,18.5
2022-04-25,"Scranton, PA","Springfield, MO",4485.58,253,64.36
2020-03-08,"Oxnard, CA","Modesto, CA",1782.83,711,24.62
2022-05-28,"San Juan, PR","Norfolk, VA",2402.1,308,20.35
2021-08-06,"Fort Worth, TX","Round Lake Beach, IL",2386.54,618,24.78
2020-01-04,"Port St. Lucie, FL","Fort Collins, CO",3975.42,753,49.92
2020-06-19,"San Juan, PR","Washington, DC",1195.32,187,13.46
2022-12-09,"Asheville, NC","San Juan, PR",2132.56,604,20.56
2020-11-23,"Reading, PA","Glendale, AZ",4608.19,975,47.44
2022-02-14,"Concord, CA","Fargo, ND",2223.46,123,28.5
2021-05-01,"Santa Clarita, CA","Victorville, CA",1373.78,773,20.85
2024-02-07,"Bakersfield, CA","Seattle, WA",846.23,516,7.49
2021-08-16,"Lansing, MI","Santa Clarita, CA",1338.04,691,15.38
2020-01-30,"Mobile, AL","Manhattan, NY",2728.57,928,29.14
2021-06-20,"Kennewick, WA","Fort Collins, CO",600.19,670,7.47
2020-02-07,"Winston-Salem, NC","Rock Hill, SC",3907.39,561,37.74
2021-11-06,"Palm Bay, FL","Portland, OR",2447.83,234,36.99
2020-05-02,"Louisville, KY","Syracuse, NY",3591.42,772,36.23
2022-02-15,"San Diego, CA","Fremont, CA",2737.57,655,40.03
2021-03-17,"Durham, NC","Washington, DC",291.25,186,2.56
2020-06-22,"Provo, UT","Jacksonville, FL",3989.28,665,41.02
2023-06-02,"Brooklyn, NY","Cleveland, OH",3910.97,522,64.92
2023-07-22,"Salt Lake City, UT","Anchorage, AK",2358.07,742,21.52
2023-08-29,"Lakeland, FL","Green Bay, WI",1260.86,897,19.61
2023-08-03,"Buffalo, NY","Cleveland, OH",4911.18,337,65.57
2021-08-19,"Lexington, KY","Brooklyn, NY",4116.99,220,41.83
2022-06-07,"Fremont, CA","Chesapeake, VA",2859.72,933,26.79
2021-04-07,"Enterprise, NV","Wichita, KS",2608.19,830,36.22
2022-07-02,"Modesto, CA","Albany, NY",3534.1,617,46.47
2023-09-02,"Fort Wayne, IN","Modesto, CA",3220.41,396,28.48
2021-01-27,"Jackson, MS","Brooklyn, NY",3541.61,687,41.1
2022-04-27,"Seattle, WA","Modesto, CA",130.15,365,1.16
2021-05-19,"Omaha, NE","Durham, NC",3633.56,170,59.01
2022-07-25,"Orlando, FL","Gilbert, AZ",1782.77,132,18.88
2023-04-16,"Providence, RI","Poughkeepsie, NY",2691.27,383,39.73
2020-05-03,"Peoria, IL","Mission Viejo, CA",1684.34,817,18.24
2021-08-31,"Charleston, SC","Lubbock, TX",3558.06,459,35.07
2020-08-22,"Indianapolis, IN","Bonita Springs, FL",3098.48,907,27.3
2022-03-31,"Brooklyn, NY","Staten Island, NY",280.41,264,4.02
2022-06-28,"Mission Viejo, CA","Buffalo, NY",3832.87,112,37.23
2021-05-01,"Manhattan, NY","Albany, NY",1120.61,146,16.55
2021-08-26,"Garland, TX","Bakersfield, CA",1191.94,214,19.21
2021-07-01,"Modesto, CA","Austin, TX",3357.49,362,41.08
2023-03-22,"Des Moines, IA","Springfield, MA",3166.41,735,28.46
2022-05-27,"Pensacola, FL","Tulsa, OK",751.17,282,7.43
2020-12-30,"Fayetteville, NC","St. Louis, MO",2962.22,984,44.26
2020-06-12,"Provo, UT","Port St. Lucie, FL",1735.02,769,22.96
2023-12-07,"Colorado Springs, CO","Spokane, WA",353.86,516,4.09
2023-02-26,"St. Petersburg, FL","Kennewick, WA",4062.17,77,36.46
2022-09-22,"Cape Coral, FL","San Antonio, TX",215.25,998,2.02
2020-08-07,"Colorado Springs, CO","Oxnard, CA",4789.31,851,66.55
2021-05-29,"Bronx, NY","Memphis, TN",2580.23,887,25.75
2020-06-06,"San Diego, CA","Phoenix, AZ",2185.51,256,20.88
2023-03-21,"Phoenix, AZ","Reading, PA",2323.58,819,32.06
2022-11-05,"Washington, DC","Brownsville, TX",1399.07,862,18.84
2020-01-04,"Oxnard, CA","Seattle, WA",3949.44,991,33.26
2023-12-29,"South Bend, IN","Mesa, AZ",2379.55,988,35.08
2020-07-28,"Toledo, OH","Worcester, MA",1465.72,277,12.51
2020-10-01,"Chula Vista, CA","Kennewick, WA",4355.46,715,47.92
2023-01-30,"Norfolk, VA","St. Louis, MO",3579.8,367,40.22
2023-01-01,"Austin, TX","Victorville, CA",2913.85,796,30.88
2020-07-28,"Baton Rouge, LA","Durham, NC",4042.91,582,43.66
2022-08-23,"Madison, WI","Lancaster, PA",3016.33,869,31.88
2020-02-18,"Bakersfield, CA","Springfield, MA",3150.6,197,46.81
2023-01-02,"Oklahoma City, OK","Des Moines, IA",786.64,108,7.36
2021-12-17,"Little Rock, AR","Allentown, PA",2434.85,457,25.22
2022-10-07,"Santa Rosa, CA","York, PA",2960.07,316,49.02
2023-06-06,"Sacramento, CA","Madison, WI",1540.89,691,25.28
2020-12-05,"Phoenix, AZ","Lafayette, LA",1539.53,381,20.67
2022-12-25,"Aurora, CO","Santa Ana, CA",2167.33,277,21.28
2021-09-09,"Cleveland, OH","Pensacola, FL",3947.78,974,35.4
2023-09-22,"Nashville, TN","Phoenix, AZ",3629.05,64,48.93
2022-09-10,"Glendale, AZ","Santa Clarita, CA",2077.31,487,20.82
2021-04-25,"Enterprise, NV","San Diego, CA",323.53,809,2.94
2020-06-01,"York, PA","Fremont, CA",4695.91,124,65.89
2020-02-15,"El Paso, TX","San Jose, CA",2394.47,958,28.46
2022-05-11,"Greensboro, NC","Concord, NC",803.02,576,7.41
2020-12-24,"Rockford, IL","Killeen, TX",4944.84,968,45.63
2020-04-22,"Green Bay, WI","New York, NY",407.49,121,3.71
2023-09-09,"Fayetteville, AR","Glendale, AZ",4961.14,297,70.94
2023-04-23,"Lafayette, LA","Denton, TX",2680.29,406,22.82
2021-02-20,"San Jose, CA","Huntsville, AL",2227.97,130,32.13
2022-03-14,"Chicago, IL","Madison, WI",4532.73,467,41.57
2022-12-23,"Oakland, CA","Fresno, CA",3226.85,412,31.22
2020-09-07,"Modesto, CA","Round Lake Beach, IL",336.21,633,4.52
2020-08-06,"Memphis, TN","Lubbock, TX",120.88,796,1.47
2022-05-13,"Anaheim, CA","Provo, UT",4052.84,900,44.96
2023-04-01,"Charlotte, NC","Glendale, AZ",3246.81,856,43.49
2020-03-17,"Allentown, PA","Scranton, PA",2646.85,342,22.91
2022-02-10,"Phoenix, AZ","Pittsburgh, PA",4628.48,647,70.55
2021-12-30,"Peoria, IL","Chandler, AZ",1965.11,944,27.65
2022-11-13,"Winter Haven, FL","Lafayette, LA",237.98,535,2.4
2023-06-08,"Buffalo, NY","Anaheim, CA",3368.92,478,47.24
2021-03-23,"Chicago, IL","Boston, MA",2498.59,527,22.1
2022-03-20,"Minneapolis, MN","Sacramento, CA",4963.52,238,80.78
2023-06-12,"Antioch, CA","Killeen, TX",2330.04,772,25.73
2020-07-21,"Allentown, PA","Houston, TX",655.81,189,6.71
2020-01-30,"Port St. Lucie, FL","Washington, DC",4631.61,354,44.12
2022-09-19,"Durham, NC","Antioch, CA",4552.17,689,55.37
2022-05-06,"Fresno, CA","New Orleans, LA",908.59,770,9.36
2022-05-22,"Winter Haven, FL","Los Angeles, CA",219.21,917,2.02
2023-07-02,"Little Rock, AR","Newark, NJ",653.53,542,8.35
2023-07-20,"Myrtle Beach, SC","Sacramento, CA",1806.41,375,15.57
2020-11-25,"Knoxville, TN","Winston-Salem, NC",1416.56,185,19.86
2022-08-27,"Reno, NV","Providence, RI",4946.29,884,54.78
2021-04-12,"Greenville, SC","Chesapeake, VA",3366.38,629,39.1
2023-07-16,"Staten Island, NY","Aguadilla, PR",2440.59,388,21.51
2021-03-26,"Trenton, NJ","South Bend, IN",2567.42,551,37.07
2022-10-21,"Nashville, TN","Oakland, CA",1383.1,777,15.73
2020-10-18,"Victorville, CA","Knoxville, TN",4771.32,542,48.25
2023-04-10,"New Haven, CT","Los Angeles, CA",2286.04,102,20.01
2023-09-14,"Anaheim, CA","Davenport, IA",2955.41,573,35.08
2020-11-16,"Salem, OR","Mobile, AL",2199.07,374,30.85
2023-10-31,"Bonita Springs, FL","Hartford, CT",2913.0,786,45.09
2022-09-26,"Chula Vista, CA","Chicago, IL",4260.02,982,66.44
2023-08-02,"Anchorage, AK","Modesto, CA",184.69,387,1.77
2023-06-02,"Savannah, GA","Toledo, OH",565.11,444,4.71
2022-05-27,"Austin, TX","Jersey City, NJ",2328.7,498,28.68
2022-04-13,"Tucson, AZ","St. Petersburg, FL",1109.25,189,10.39
2020-07-27,"Tampa, FL","Bakersfield, CA",1555.35,304,13.7
2021-04-01,"Lexington, KY","Knoxville, TN",3770.43,270,58.92
2021-01-27,"Bremerton, WA","Savannah, GA",268.73,305,3.06
2023-11-03,"Bridgeport, CT","Oklahoma City, OK",3902.78,786,37.51
2021-05-29,"Columbia, SC","New Orleans, LA",3241.74,90,45.68
2021-10-11,"Antioch, CA","Gulfport, MS",2251.39,641,24.05
2021-06-14,"Chula Vista, CA","Pittsburgh, PA",2424.75,56,20.45
2020-07-08,"Chandler, AZ","Jackson, MS",2533.32,106,26.78
2022-01-11,"Grand Rapids, MI","Victorville, CA",4902.36,768,60.53
2023-03-17,"Gilbert, AZ","Mission Viejo, CA",1548.89,726,14.84
2023-05-28,"Albuquerque, NM","Gulfport, MS",4324.5,391,41.78
2022-06-19,"Canton, OH","Fremont, CA",413.24,60,4.4
2022-08-24,"Killeen, TX","Des Moines, IA",1355.02,408,19.08
2021-06-20,"Chula Vista, CA","Winter Haven, FL",1936.85,551,24.9
2021-05-31,"Allentown, PA","Fargo, ND",1276.03,725,17.33
